product_id,product_name,category,brand,price,rating
P000938,GreenLeaf Remember,Books,GreenLeaf,83.52,2.52
P000939,Zenith Now,Pet Supplies,Zenith,42.57,3.87
P000940,Willow Blood,Automotive,Willow,658.02,3.25
P000941,Solace Across,Clothing,Solace,25.1,3.23
P000942,Acme Memory,Clothing,Acme,157.0,4.58
P000943,Willow Discuss,Clothing,Willow,111.58,4.18
P000944,GreenLeaf Cut,Clothing,GreenLeaf,20.32,4.3
P000945,Astra Later,Automotive,Astra,687.01,4.2
P000946,Everest Modern,Books,Everest,35.56,2.89
P000947,Harbor Cup,Groceries,Harbor,18.37,2.99
P000948,Harbor Several,Groceries,Harbor,21.02,2.75
P000949,Everest Drive,Toys,Everest,19.68,4.12
P000950,GreenLeaf Current,Automotive,GreenLeaf,654.76,2.55
P000951,Willow Place,Groceries,Willow,25.48,4.07
P000952,Nimbus Bag,Beauty,Nimbus,70.34,4.55
P000953,Everest Century,Sports,Everest,163.08,4.47
P000954,Harbor Cost,Automotive,Harbor,661.52,3.32
P000955,Solace So,Sports,Solace,226.85,2.84
P000956,Harbor Suggest,Pet Supplies,Harbor,61.9,4.15
P000957,Pulse Consider,Groceries,Pulse,20.31,3.49
P000958,Pulse Five,Sports,Pulse,78.26,2.57
P000959,Astra Idea,Beauty,Astra,71.72,3.46
P000960,Acme South,Groceries,Acme,9.31,2.5
P000961,Solace Close,Automotive,Solace,698.45,4.55
P000962,Everest May,Clothing,Everest,274.66,4.23
P000963,Zenith By,Toys,Zenith,40.92,2.96
P000964,Everest Some,Groceries,Everest,32.78,2.89
P000965,Acme Off,Electronics,Acme,295.84,3.93
P000966,Harbor Buy,Electronics,Harbor,1151.47,4.37
P000967,Astra Tend,Clothing,Astra,106.52,3.3
P000968,NeoTech Body,Sports,NeoTech,133.34,3.03
P000969,Astra A,Toys,Astra,12.65,2.74
P000970,Acme Art,Pet Supplies,Acme,54.77,2.84
P000971,Willow Tree,Groceries,Willow,21.25,3.9
P000972,Orion Style,Beauty,Orion,53.88,3.31
P000973,Everest Push,Electronics,Everest,1603.75,2.84
P000974,Everest Unit,Groceries,Everest,18.15,3.12
P000975,Nimbus Market,Pet Supplies,Nimbus,19.41,4.48
P000976,Solace Billion,Automotive,Solace,398.82,3.64
P000977,Pulse Rise,Electronics,Pulse,1131.3,4.25
P000978,Everest Miss,Groceries,Everest,6.58,4.28
P000979,Solace Per,Home & Kitchen,Solace,23.87,3.53
P000980,Acme Behavior,Books,Acme,53.19,3.06
P000981,Orion Machine,Books,Orion,30.59,3.74
P000982,NeoTech Agent,Pet Supplies,NeoTech,64.46,4.31
P000983,Everest Meet,Home & Kitchen,Everest,23.58,4.51
P000984,Pulse Possible,Home & Kitchen,Pulse,244.36,3.13
P000985,Zenith Hot,Books,Zenith,43.24,4.03
P000986,Everest So,Sports,Everest,32.25,4.7
P000987,Acme Wide,Pet Supplies,Acme,66.46,3.89
P000988,Astra Purpose,Books,Astra,79.42,4.3
P000989,GreenLeaf Single,Groceries,GreenLeaf,16.74,3.1
P000990,Orion Save,Automotive,Orion,66.52,4.48
P000991,Everest Drug,Clothing,Everest,19.08,4.39
P000992,Nimbus See,Groceries,Nimbus,10.49,3.98
P000993,NeoTech Laugh,Electronics,NeoTech,564.72,3.3
P000994,Harbor Opportunity,Toys,Harbor,27.46,2.82
P000995,Nimbus Level,Automotive,Nimbus,223.92,2.93
P000996,Harbor Source,Clothing,Harbor,54.74,4.64
P000997,Everest Age,Books,Everest,49.76,3.68
P000998,Acme Cause,Sports,Acme,57.46,4.31
P000999,Solace Share,Sports,Solace,112.19,3.96
P001000,Solace Never,Electronics,Solace,443.67,4.2
P001001,Everest She,Books,Everest,25.73,2.79
P001002,Harbor Night,Clothing,Harbor,209.1,3.68
P001003,Willow Peace,Automotive,Willow,676.95,4.22
P001004,Acme Mention,Pet Supplies,Acme,12.81,3.13
P001005,Acme Majority,Home & Kitchen,Acme,405.41,3.14
P001006,Zenith Member,Beauty,Zenith,118.17,3.82
P001007,Acme Pm,Clothing,Acme,182.33,3.84
P001008,GreenLeaf Meet,Home & Kitchen,GreenLeaf,438.35,2.53
P001009,Orion Pull,Sports,Orion,32.46,2.86
P001010,Willow Interesting,Toys,Willow,69.15,2.83
P001011,Astra Many,Pet Supplies,Astra,48.22,4.42
P001012,Acme Him,Electronics,Acme,1290.2,3.86
P001013,Willow Spring,Automotive,Willow,1047.18,4.4
P001014,Zenith Appear,Groceries,Zenith,10.78,3.04
P001015,Pulse Seem,Beauty,Pulse,28.49,2.7
P001016,Solace Glass,Electronics,Solace,542.86,3.26
P001017,Orion Late,Sports,Orion,210.15,3.36
P001018,Astra Yes,Automotive,Astra,80.56,3.8
P001019,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.61
P001020,Acme Miss,Electronics,Acme,917.59,2.58
P001021,Solace Fund,Beauty,Solace,72.4,2.98
P001022,GreenLeaf Save,Pet Supplies,GreenLeaf,44.54,2.78
P001023,Everest Early,Pet Supplies,Everest,93.43,2.86
P001024,Astra Pull,Electronics,Astra,2338.13,3.47
P001025,Solace Policy,Sports,Solace,270.77,4.79
P001026,Harbor Hospital,Clothing,Harbor,168.25,3.89
P001027,GreenLeaf Visit,Groceries,GreenLeaf,3.42,3.52
P001028,Harbor Case,Beauty,Harbor,150.45,4.5
P001029,Zenith Might,Groceries,Zenith,12.31,4.43
P001030,Acme Figure,Home & Kitchen,Acme,263.8,4.76
P001031,Solace Group,Pet Supplies,Solace,82.85,4.23
P001032,GreenLeaf About,Home & Kitchen,GreenLeaf,183.58,4.81
P001033,Orion Daughter,Toys,Orion,54.61,3.49
P001034,Nimbus Imagine,Home & Kitchen,Nimbus,15.62,2.78
P001035,Zenith Different,Toys,Zenith,79.55,2.91
P001036,Pulse Security,Electronics,Pulse,1075.65,4.86
P001037,Solace Growth,Home & Kitchen,Solace,130.0,3.53
P001038,Nimbus Deal,Books,Nimbus,22.47,4.85
P001039,Nimbus Want,Toys,Nimbus,5.98,2.99
P001040,Willow Court,Beauty,Willow,22.15,4.13
P001041,NeoTech Fine,Groceries,NeoTech,17.03,2.87
P001042,Pulse Degree,Home & Kitchen,Pulse,225.0,3.64
P001043,NeoTech Opportunity,Clothing,NeoTech,28.05,4.84
P001044,Nimbus Every,Home & Kitchen,Nimbus,90.82,3.31
P001045,Pulse Front,Toys,Pulse,41.15,2.71
P001046,Zenith Lot,Clothing,Zenith,157.61,3.31
P001047,Pulse But,Pet Supplies,Pulse,49.09,4.58
P001048,Astra Beyond,Electronics,Astra,871.92,2.95
P001049,Zenith Their,Electronics,Zenith,1599.98,3.71
P001050,Acme If,Electronics,Acme,598.07,3.16
P001051,Nimbus Tonight,Electronics,Nimbus,472.13,2.61
P001052,NeoTech Customer,Clothing,NeoTech,196.49,3.9
P001053,NeoTech Market,Beauty,NeoTech,108.8,2.79
P001054,Orion Rate,Groceries,Orion,24.61,4.77
P001055,Harbor Wonder,Clothing,Harbor,123.01,4.87
P001056,Willow Around,Beauty,Willow,32.02,4.42
P001057,Acme Up,Automotive,Acme,538.47,4.42
P001058,Nimbus Raise,Home & Kitchen,Nimbus,98.25,4.53
P001059,Harbor Third,Beauty,Harbor,64.95,3.38
P001060,Zenith Structure,Home & Kitchen,Zenith,307.27,4.85
P001061,Pulse Eight,Automotive,Pulse,297.23,3.71
P001062,Acme Paper,Sports,Acme,90.37,2.67
P001063,GreenLeaf Happen,Groceries,GreenLeaf,27.14,3.06
P001064,Zenith Enter,Automotive,Zenith,260.64,3.9
P001065,Zenith Way,Toys,Zenith,51.94,4.44
P001066,Nimbus Time,Home & Kitchen,Nimbus,154.29,3.61
P001067,GreenLeaf More,Sports,GreenLeaf,98.53,3.36
P001068,Zenith Decade,Groceries,Zenith,19.97,3.65
P001069,Nimbus Cost,Electronics,Nimbus,250.79,4.19
P001070,Harbor Which,Home & Kitchen,Harbor,152.24,3.22
P001071,Willow Protect,Electronics,Willow,704.13,3.31
P001072,Harbor Foreign,Automotive,Harbor,68.33,4.17
P001073,Everest Own,Beauty,Everest,31.17,2.56
P001074,Solace Civil,Automotive,Solace,160.18,2.96
P001075,Harbor Describe,Books,Harbor,37.33,2.57
P001076,Pulse Take,Automotive,Pulse,139.06,2.85
P001077,Zenith Large,Clothing,Zenith,114.4,2.88
P001078,Astra Likely,Automotive,Astra,687.51,3.9
P001079,Orion Page,Home & Kitchen,Orion,249.07,3.14
P001080,Acme Wrong,Clothing,Acme,18.31,4.63
P001081,Astra Act,Electronics,Astra,985.35,2.77
P001082,Orion Night,Groceries,Orion,1.78,3.12
P001083,Astra College,Home & Kitchen,Astra,364.29,3.68
P001084,Zenith Black,Automotive,Zenith,111.61,4.22
P001085,Harbor Avoid,Groceries,Harbor,16.71,3.4
P001086,GreenLeaf Course,Groceries,GreenLeaf,14.44,3.81
P001087,Solace Let,Clothing,Solace,220.52,2.58
P001088,Everest Church,Beauty,Everest,58.95,2.6
P001089,NeoTech Person,Books,NeoTech,19.14,3.04
P001090,Solace Democratic,Toys,Solace,74.93,3.45
P001091,Solace Owner,Home & Kitchen,Solace,215.69,4.31
P001092,Orion Enter,Clothing,Orion,20.74,3.08
P001093,Harbor By,Groceries,Harbor,21.91,3.86
P001094,Astra Type,Groceries,Astra,11.95,3.52
P001095,Willow Firm,Beauty,Willow,49.87,3.58
P001096,Acme Idea,Sports,Acme,259.72,3.35
P001097,Astra Son,Sports,Astra,223.08,3.56
P001098,Willow Choose,Pet Supplies,Willow,15.26,4.46
P001099,GreenLeaf List,Books,GreenLeaf,33.06,4.49
P001100,Nimbus Investment,Sports,Nimbus,322.77,3.8
P001101,Harbor Another,Beauty,Harbor,152.38,3.27
P001102,GreenLeaf Computer,Toys,GreenLeaf,8.2,3.02
P001103,GreenLeaf Old,Books,GreenLeaf,117.92,4.09
P001104,Orion Vote,Toys,Orion,85.64,4.4
P001105,Pulse A,Sports,Pulse,17.57,3.48
P001106,Pulse Result,Electronics,Pulse,1071.83,4.22
P001107,Zenith Fly,Pet Supplies,Zenith,13.03,4.78
P001108,Harbor Decade,Sports,Harbor,12.42,4.14
P001109,Acme So,Toys,Acme,33.05,2.98
P001110,Zenith Again,Toys,Zenith,143.9,4.4
P001111,Pulse Indeed,Beauty,Pulse,103.67,3.6
P001112,Willow Sing,Groceries,Willow,22.26,2.93
P001113,Pulse Interesting,Electronics,Pulse,1663.12,3.86
P001114,Pulse Start,Home & Kitchen,Pulse,85.79,3.53
P001115,Nimbus Eat,Books,Nimbus,16.35,4.52
P001116,Harbor Movie,Home & Kitchen,Harbor,305.0,3.31
P001117,Astra Water,Automotive,Astra,894.8,2.58
P001118,Willow Attorney,Sports,Willow,96.96,3.75
P001119,Nimbus Minute,Beauty,Nimbus,74.08,3.62
P001120,Nimbus Lose,Toys,Nimbus,92.24,3.87
P001121,Orion Occur,Electronics,Orion,1003.65,3.42
P001122,Nimbus At,Beauty,Nimbus,13.85,2.56
P001123,NeoTech May,Groceries,NeoTech,5.79,4.63
P001124,Solace We,Groceries,Solace,5.5,4.44
P001125,Harbor Against,Electronics,Harbor,1181.64,3.46
P001126,NeoTech Style,Books,NeoTech,50.15,4.34
P001127,Everest Design,Clothing,Everest,150.71,4.12
P001128,Willow Responsibility,Electronics,Willow,338.49,2.79
P001129,Harbor Two,Home & Kitchen,Harbor,305.16,3.24
P001130,Orion Writer,Beauty,Orion,98.52,4.8
P001131,NeoTech Better,Beauty,NeoTech,127.21,3.98
P001132,Willow Even,Automotive,Willow,694.64,3.09
P001133,GreenLeaf High,Electronics,GreenLeaf,521.0,3.4
P001134,NeoTech Son,Beauty,NeoTech,145.87,4.35
P001135,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.57
P001136,Nimbus Bank,Electronics,Nimbus,244.29,3.5
P001137,NeoTech More,Home & Kitchen,NeoTech,170.53,4.82
P001138,Orion Push,Pet Supplies,Orion,65.95,4.56
P001139,Willow Past,Home & Kitchen,Willow,264.04,4.71
P001140,NeoTech Yourself,Sports,NeoTech,124.59,4.6
P001141,Zenith Begin,Electronics,Zenith,363.12,2.72
P001142,Nimbus Last,Home & Kitchen,Nimbus,114.57,4.33
P001143,Orion Number,Electronics,Orion,1338.53,3.7
P001144,GreenLeaf Know,Clothing,GreenLeaf,96.51,3.72
P001145,Zenith Media,Home & Kitchen,Zenith,178.31,3.05
P001146,Harbor Return,Electronics,Harbor,697.07,4.69
P001147,Orion Position,Home & Kitchen,Orion,62.75,4.82
P001148,Solace Hundred,Pet Supplies,Solace,51.8,4.4
P001149,Nimbus Military,Automotive,Nimbus,247.43,3.54
P001150,Zenith Begin,Beauty,Zenith,98.79,2.96
P001151,Zenith Sit,Pet Supplies,Zenith,32.07,4.52
P001152,Pulse Drop,Clothing,Pulse,79.18,3.69
P001153,NeoTech Car,Home & Kitchen,NeoTech,19.55,4.17
P001154,Acme Two,Beauty,Acme,22.62,3.96
P001155,Solace School,Clothing,Solace,175.11,4.06
P001156,Harbor Hear,Books,Harbor,96.56,3.87
P001157,Orion Well,Groceries,Orion,20.26,4.21
P001158,Nimbus When,Books,Nimbus,18.38,3.69
P001159,Acme Institution,Books,Acme,18.26,2.67
P001160,Everest Compare,Sports,Everest,88.97,2.5
P001161,Willow Stuff,Beauty,Willow,12.66,3.63
P001162,Zenith Price,Books,Zenith,99.26,4.81
P001163,Everest Child,Home & Kitchen,Everest,103.97,3.81
P001164,GreenLeaf Rule,Clothing,GreenLeaf,18.65,3.46
P001165,Willow Never,Groceries,Willow,12.97,4.89
P001166,Solace Peace,Sports,Solace,61.86,4.26
P001167,Everest Stock,Sports,Everest,294.72,3.44
P001168,Solace Cell,Home & Kitchen,Solace,416.24,2.98
P001169,Solace Education,Sports,Solace,180.9,3.95
P001170,Acme Recently,Groceries,Acme,30.76,4.58
P001171,Zenith Memory,Clothing,Zenith,208.75,3.46
P001172,NeoTech Attack,Home & Kitchen,NeoTech,179.46,3.63
P001173,Willow Reach,Electronics,Willow,815.47,4.7
P001174,Zenith Wait,Sports,Zenith,30.81,3.43
P001175,Orion Among,Toys,Orion,22.4,3.78
P001176,Orion Increase,Electronics,Orion,610.48,3.45
P001177,Harbor Ability,Sports,Harbor,107.38,2.53
P001178,Solace Discuss,Sports,Solace,237.68,2.98
P001179,Astra Player,Groceries,Astra,1.72,2.6
P001180,Astra Question,Groceries,Astra,21.71,3.84
P001181,Pulse Throughout,Pet Supplies,Pulse,66.6,3.77
P001182,Pulse Road,Beauty,Pulse,129.7,3.48
P001183,Nimbus Word,Electronics,Nimbus,1835.32,3.51
P001184,Acme Fill,Toys,Acme,64.63,4.24
P001185,Harbor Pick,Clothing,Harbor,21.74,3.28
P001186,Solace Commercial,Groceries,Solace,26.74,2.63
P001187,Zenith Turn,Groceries,Zenith,17.65,3.89
P001188,Astra Study,Toys,Astra,61.06,3.4
P001189,Acme Four,Groceries,Acme,9.98,2.74
P001190,Orion Once,Home & Kitchen,Orion,157.51,3.0
P001191,Pulse Direction,Toys,Pulse,43.64,4.56
P001192,Pulse Street,Home & Kitchen,Pulse,73.31,2.94
P001193,Zenith Team,Pet Supplies,Zenith,26.76,4.08
P001194,Solace Part,Pet Supplies,Solace,15.63,3.43
P001195,Astra Can,Groceries,Astra,16.88,3.01
P001196,Orion Near,Home & Kitchen,Orion,283.47,4.24
P001197,Harbor Allow,Electronics,Harbor,689.05,3.25
P001198,Everest Memory,Pet Supplies,Everest,58.11,2.54
P001199,Willow Early,Toys,Willow,5.53,2.6
P001200,Nimbus Us,Toys,Nimbus,134.65,3.88
P001201,Astra Cell,Beauty,Astra,37.71,4.2
P001202,Zenith Anyone,Pet Supplies,Zenith,63.61,4.09
P001203,Harbor Would,Home & Kitchen,Harbor,97.36,3.91
P001204,NeoTech Plant,Automotive,NeoTech,88.34,3.55
P001205,Orion Player,Home & Kitchen,Orion,393.93,4.22
P001206,GreenLeaf Or,Automotive,GreenLeaf,531.53,4.08
P001207,Zenith War,Beauty,Zenith,28.52,3.88
P001208,Pulse All,Automotive,Pulse,600.89,4.83
P001209,Willow Radio,Pet Supplies,Willow,8.24,3.27
P001210,GreenLeaf Realize,Books,GreenLeaf,66.98,3.34
P001211,Pulse Major,Home & Kitchen,Pulse,9.28,2.64
P001212,Harbor Be,Clothing,Harbor,49.21,2.51
P001213,Nimbus Enough,Sports,Nimbus,12.47,4.8
P001214,Nimbus Nice,Toys,Nimbus,55.11,2.62
P001215,GreenLeaf No,Pet Supplies,GreenLeaf,59.93,4.48
P001216,Solace Well,Groceries,Solace,7.42,3.43
P001217,Everest Really,Beauty,Everest,96.55,3.88
P001218,NeoTech Food,Groceries,NeoTech,2.48,2.9
P001219,Pulse Skin,Pet Supplies,Pulse,28.04,3.17
P001220,Willow Rich,Electronics,Willow,697.76,4.79
P001221,NeoTech Job,Clothing,NeoTech,79.93,4.51
P001222,NeoTech Knowledge,Books,NeoTech,38.21,2.57
P001223,GreenLeaf Age,Books,GreenLeaf,46.87,4.18
P001224,Harbor Last,Toys,Harbor,108.97,3.62
P001225,Orion Begin,Automotive,Orion,36.52,2.87
P001226,Willow Surface,Home & Kitchen,Willow,188.55,3.88
P001227,GreenLeaf System,Electronics,GreenLeaf,1260.68,4.44
P001228,Solace Color,Groceries,Solace,3.13,3.8
P001229,Willow Experience,Electronics,Willow,1477.45,4.21
P001230,Orion Season,Toys,Orion,12.46,2.69
P001231,Solace All,Sports,Solace,168.03,2.74
P001232,NeoTech Great,Pet Supplies,NeoTech,35.41,4.7
P001233,GreenLeaf Into,Toys,GreenLeaf,49.59,3.96
P001234,Nimbus Morning,Sports,Nimbus,488.59,3.68
P001235,Everest Manage,Groceries,Everest,11.4,4.28
P001236,NeoTech Huge,Home & Kitchen,NeoTech,204.78,2.72
P001237,Solace Agree,Groceries,Solace,44.83,2.68
P001238,Pulse Positive,Clothing,Pulse,166.04,3.79
P001239,Zenith Environmental,Groceries,Zenith,15.79,3.79
P001240,Nimbus Many,Home & Kitchen,Nimbus,470.89,4.33
P001241,Harbor Foot,Sports,Harbor,14.81,3.0
P001242,Astra Collection,Clothing,Astra,99.47,3.84
P001243,GreenLeaf Design,Sports,GreenLeaf,148.87,2.72
P001244,Zenith Reduce,Books,Zenith,25.57,4.53
P001245,Harbor Accept,Beauty,Harbor,71.41,3.96
P001246,Zenith Husband,Toys,Zenith,31.98,4.64
P001247,Nimbus When,Clothing,Nimbus,67.54,3.58
P001248,GreenLeaf Happen,Electronics,GreenLeaf,1233.14,2.86
P001249,GreenLeaf Even,Books,GreenLeaf,48.72,3.41
P001250,Harbor Thought,Toys,Harbor,14.59,4.51
P001251,NeoTech Truth,Home & Kitchen,NeoTech,270.85,3.67
P001252,GreenLeaf Reveal,Pet Supplies,GreenLeaf,76.91,3.01
P001253,Zenith Red,Books,Zenith,42.45,4.3
P001254,Nimbus Job,Toys,Nimbus,71.59,3.67
P001255,Harbor Discuss,Groceries,Harbor,37.59,2.93
P001256,Astra Who,Books,Astra,46.57,2.93
P001257,Nimbus Small,Automotive,Nimbus,854.8,3.66
P001258,Nimbus Our,Pet Supplies,Nimbus,97.42,2.52
P001259,Solace How,Electronics,Solace,490.48,4.24
P001260,Willow Add,Automotive,Willow,337.06,4.77
P001261,Willow World,Electronics,Willow,1411.81,2.63
P001262,NeoTech Reveal,Automotive,NeoTech,229.68,2.97
P001263,Acme President,Toys,Acme,80.87,4.7
P001264,Orion Western,Home & Kitchen,Orion,97.57,2.84
P001265,Harbor May,Clothing,Harbor,59.96,3.91
P001266,NeoTech Participant,Home & Kitchen,NeoTech,45.32,3.78
P001267,Nimbus Guess,Sports,Nimbus,112.28,3.31
P001268,NeoTech Clearly,Toys,NeoTech,50.17,3.73
P001269,Nimbus Start,Toys,Nimbus,40.03,3.08
P001270,Everest Raise,Pet Supplies,Everest,133.78,3.47
P001271,Solace High,Books,Solace,83.6,3.22
P001272,Willow Wall,Beauty,Willow,123.68,3.45
P001273,NeoTech Heart,Books,NeoTech,9.74,3.1
P001274,Nimbus Court,Beauty,Nimbus,83.98,4.17
P001275,Nimbus Bad,Toys,Nimbus,77.34,2.56
P001276,Harbor Forget,Clothing,Harbor,39.32,3.35
P001277,NeoTech Toward,Sports,NeoTech,422.63,2.81
P001278,Willow Community,Electronics,Willow,1194.94,4.65
P001279,GreenLeaf Size,Toys,GreenLeaf,64.27,3.28
P001280,Orion Why,Beauty,Orion,98.92,2.83
P001281,Solace Loss,Pet Supplies,Solace,43.98,4.69
P001282,Solace Movie,Beauty,Solace,62.28,4.79
P001283,Orion Hit,Clothing,Orion,187.33,3.04
P001284,Pulse Can,Beauty,Pulse,153.71,3.81
P001285,Zenith Wrong,Beauty,Zenith,29.9,3.18
P001286,NeoTech Clear,Pet Supplies,NeoTech,63.38,4.55
P001287,Harbor Forward,Clothing,Harbor,126.29,3.7
P001288,Pulse Politics,Books,Pulse,40.6,4.75
P001289,Zenith About,Pet Supplies,Zenith,66.74,4.38
P001290,Solace And,Clothing,Solace,108.57,4.07
P001291,Zenith Sign,Beauty,Zenith,56.18,3.55
P001292,Astra Measure,Automotive,Astra,763.65,2.77
P001293,Zenith Without,Toys,Zenith,9.53,3.3
P001294,Solace But,Toys,Solace,45.66,4.28
P001295,Acme Answer,Clothing,Acme,80.66,4.68
P001296,Harbor Pick,Toys,Harbor,14.7,3.58
P001297,Nimbus Property,Toys,Nimbus,92.89,4.07
P001298,Astra Moment,Toys,Astra,92.91,4.87
P001299,Everest College,Toys,Everest,84.37,4.85
P001300,Harbor Mrs,Toys,Harbor,60.63,4.23
P001301,Astra Without,Clothing,Astra,114.51,2.87
P001302,Astra Establish,Sports,Astra,13.29,4.64
P001303,GreenLeaf Be,Clothing,GreenLeaf,54.36,4.34
P001304,Solace Miss,Automotive,Solace,375.91,4.32
P001305,Nimbus Drug,Automotive,Nimbus,864.19,2.69
P001306,Orion Identify,Books,Orion,31.28,3.82
P001307,Zenith Choice,Home & Kitchen,Zenith,373.9,4.12
P001308,Willow Turn,Sports,Willow,38.14,4.47
P001309,Solace Most,Toys,Solace,52.93,4.32
P001310,Solace Throw,Home & Kitchen,Solace,195.3,3.53
P001311,Zenith Argue,Toys,Zenith,46.89,3.49
P001312,Harbor Group,Sports,Harbor,208.6,3.97
P001313,Harbor Different,Pet Supplies,Harbor,28.38,4.29
P001314,Orion Response,Beauty,Orion,81.49,3.94
P001315,Everest Well,Books,Everest,16.45,3.39
P001316,Nimbus Run,Electronics,Nimbus,1077.43,3.79
P001317,Everest System,Home & Kitchen,Everest,13.72,2.74
P001318,Orion Skill,Beauty,Orion,66.97,4.66
P001319,Solace Change,Toys,Solace,65.6,2.88
P001320,Pulse Five,Electronics,Pulse,828.09,3.4
P001321,Willow Data,Sports,Willow,27.24,3.32
P001322,GreenLeaf Mr,Beauty,GreenLeaf,56.87,3.19
P001323,GreenLeaf Analysis,Books,GreenLeaf,50.42,3.4
P001324,GreenLeaf Approach,Groceries,GreenLeaf,23.32,2.69
P001325,Willow Fill,Groceries,Willow,13.34,2.88
P001326,GreenLeaf Interview,Clothing,GreenLeaf,61.39,4.0
P001327,Acme Process,Groceries,Acme,3.61,4.59
P001328,NeoTech Act,Toys,NeoTech,31.04,2.57
P001329,Willow Mean,Sports,Willow,168.63,3.55
P001330,NeoTech Hair,Pet Supplies,NeoTech,65.37,4.42
P001331,Harbor Professor,Groceries,Harbor,34.59,3.43
P001332,Orion Moment,Books,Orion,27.08,3.17
P001333,Nimbus Black,Books,Nimbus,25.77,3.56
P001334,Solace Personal,Beauty,Solace,156.31,3.49
P001335,Solace Including,Home & Kitchen,Solace,386.33,4.21
P001336,Solace Section,Home & Kitchen,Solace,260.9,2.76
P001337,NeoTech Occur,Toys,NeoTech,84.48,4.18
P001338,Astra Key,Beauty,Astra,54.86,4.06
P001339,Orion Break,Automotive,Orion,535.69,2.63
P001340,GreenLeaf Likely,Pet Supplies,GreenLeaf,70.7,4.54
P001341,Harbor Visit,Automotive,Harbor,741.92,3.2
P001342,Orion Young,Beauty,Orion,34.69,4.4
P001343,GreenLeaf Just,Home & Kitchen,GreenLeaf,326.01,4.64
P001344,Orion Second,Pet Supplies,Orion,103.47,2.72
P001345,Nimbus List,Pet Supplies,Nimbus,114.32,4.22
P001346,Everest Also,Electronics,Everest,921.0,3.15
P001347,Astra Family,Clothing,Astra,94.95,3.24
P001348,Astra Early,Books,Astra,54.01,3.58
P001349,Acme Popular,Beauty,Acme,84.98,2.99
P001350,Harbor Production,Clothing,Harbor,75.16,3.55
P001351,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4
P001352,Astra Tend,Beauty,Astra,68.39,3.92
P001353,Orion Wrong,Automotive,Orion,631.36,3.14
P001354,Harbor Development,Toys,Harbor,96.63,2.93
P001355,Harbor Where,Toys,Harbor,62.74,4.76
P001356,Zenith Center,Toys,Zenith,48.15,2.52
P001357,Nimbus Task,Groceries,Nimbus,19.99,3.2
P001358,Orion Film,Books,Orion,54.48,2.84
P001359,Orion Strategy,Beauty,Orion,100.06,3.63
P001360,GreenLeaf Say,Pet Supplies,GreenLeaf,43.4,3.59
P001361,Acme Sense,Beauty,Acme,33.11,4.48
P001362,Orion Ten,Beauty,Orion,82.69,3.12
P001363,GreenLeaf Last,Pet Supplies,GreenLeaf,13.6,4.68
P001364,Acme Modern,Books,Acme,27.65,4.22
P001365,Willow Store,Beauty,Willow,46.5,3.94
P001366,Pulse Interesting,Clothing,Pulse,95.81,4.13
P001367,Orion Theory,Sports,Orion,283.47,3.44
P001368,Pulse Gas,Books,Pulse,20.06,2.84
P001369,Harbor Movement,Automotive,Harbor,213.25,3.69
P001370,Harbor Beat,Clothing,Harbor,38.92,3.94
P001371,Acme Student,Sports,Acme,173.25,4.44
P001372,Everest Summer,Beauty,Everest,82.39,4.0
P001373,Solace Make,Electronics,Solace,815.01,2.56
P001374,Orion Particularly,Clothing,Orion,92.28,4.35
P001375,Astra Owner,Electronics,Astra,1993.95,2.52
P001376,Harbor Few,Pet Supplies,Harbor,63.96,3.96
P001377,Harbor Month,Groceries,Harbor,22.11,4.59
P001378,NeoTech Particular,Home & Kitchen,NeoTech,122.6,4.61
P001379,Willow Pressure,Home & Kitchen,Willow,61.86,4.04
P001380,Harbor Free,Clothing,Harbor,113.22,3.08
P001381,Solace Evening,Books,Solace,43.13,4.51
P001382,Astra Guy,Automotive,Astra,93.21,3.43
P001383,Everest Professional,Groceries,Everest,19.17,2.69
P001384,Pulse Few,Clothing,Pulse,15.03,4.77
P001385,Willow We,Automotive,Willow,710.57,4.02
P001386,NeoTech Nature,Clothing,NeoTech,181.88,2.89
P001387,Harbor Success,Sports,Harbor,20.14,4.45
P001388,Harbor Look,Home & Kitchen,Harbor,164.35,4.44
P001389,GreenLeaf Sea,Groceries,GreenLeaf,20.84,4.23
P001390,Willow Position,Automotive,Willow,293.83,3.79
P001391,Astra Special,Toys,Astra,65.46,4.07
P001392,NeoTech Civil,Toys,NeoTech,29.34,3.63
P001393,Willow Several,Automotive,Willow,314.95,3.1
P001394,GreenLeaf Give,Sports,GreenLeaf,171.06,2.58
P001395,Everest Dog,Home & Kitchen,Everest,269.98,4.17
P001396,Nimbus Top,Groceries,Nimbus,21.3,3.85
P001397,Zenith Town,Electronics,Zenith,513.63,2.94
P001398,Zenith Believe,Automotive,Zenith,157.95,3.68
P001399,Nimbus Foreign,Books,Nimbus,40.7,4.62
P001400,Orion Bag,Beauty,Orion,86.41,4.22
P001401,Astra Reveal,Books,Astra,49.62,2.69
P001402,Astra This,Beauty,Astra,121.55,3.59
P001403,Willow At,Sports,Willow,343.39,2.9
P001404,Pulse Certainly,Toys,Pulse,95.08,4.74
P001405,Solace Strong,Toys,Solace,79.25,2.64
P001406,Acme Far,Books,Acme,10.45,2.74
