review_id,order_id,product_id,user_id,rating,review_text,review_date
R00033642,O00015452,P001006,U004918,5,"Not as expected, quality is poor.",2025-06-08T18:55:50.397715
R00019525,O00009030,P001029,U004375,4,Decent product for the price.,2024-07-15T21:12:18.940815
R00003013,O00001371,P000602,U002114,3,Customer service was helpful.,2024-08-18T12:30:05.161859
R00037945,O00017405,P000433,U003380,3,Value for money.,2025-08-09T16:24:21.397464
R00034269,O00015730,P000033,U005715,4,Item arrived damaged.,2024-12-16T20:38:33.872826
R00040153,O00018409,P000064,U008514,3,Works perfectly!,2025-07-22T03:58:46.327312
R00037288,O00017114,P001749,U004753,3,Works perfectly!,2024-09-29T01:26:07.793131
R00023808,O00010987,P000283,U003048,2,Highly recommend this brand.,2024-02-06T16:36:59.525919
R00002898,O00001329,P000249,U007969,4,Item arrived damaged.,2025-09-21T01:09:02.180512
R00028099,O00012924,P001385,U004053,2,Color was different from images.,2024-02-17T15:26:09.189888
R00021196,O00009796,P000728,U002095,5,Item arrived damaged.,2024-12-15T13:56:07.679142
R00035021,O00016087,P001456,U002515,3,Fast shipping and good packaging.,2025-04-01T09:38:57.844004
R00009905,O00004543,P000731,U004145,4,Fast shipping and good packaging.,2024-01-23T17:46:47.674712
R00033352,O00015312,P001482,U005512,3,Fast shipping and good packaging.,2024-06-12T19:22:43.179928
R00025774,O00011880,P001050,U000750,4,"Excellent product, will buy again.",2024-07-07T01:18:42.705777
R00006915,O00003126,P001093,U002953,2,Item arrived damaged.,2025-09-03T11:39:42.046941
R00020394,O00009424,P000649,U003051,4,"Excellent product, will buy again.",2024-12-13T00:38:35.481431
R00001304,O00000586,P000874,U003399,5,Fast shipping and good packaging.,2025-05-07T00:09:48.468439
R00034089,O00015647,P001124,U008952,3,"Excellent product, will buy again.",2025-01-24T08:02:37.127650
R00036122,O00016590,P000694,U000634,4,Works perfectly!,2025-09-17T08:43:25.618842
R00021253,O00009821,P000571,U007806,3,Decent product for the price.,2024-09-20T21:58:05.264573
R00026433,O00012183,P001039,U002853,3,"Not as expected, quality is poor.",2024-02-11T17:27:29.217088
R00037970,O00017415,P001373,U000524,3,Decent product for the price.,2025-02-28T11:15:48.704800
R00011492,O00005294,P000098,U006718,4,"Not as expected, quality is poor.",2024-10-04T03:01:45.355422
R00016870,O00007790,P000869,U005520,3,Works perfectly!,2024-11-22T23:33:40.799253
R00006417,O00002897,P000433,U006722,4,Decent product for the price.,2024-11-01T08:11:24.075915
R00033567,O00015423,P000925,U005896,4,Works perfectly!,2025-04-21T11:37:49.714669
R00040666,O00018643,P001394,U007493,5,Fast shipping and good packaging.,2025-09-24T08:49:09.780522
R00026891,O00012370,P001250,U007610,1,Works perfectly!,2024-08-13T06:53:34.094491
R00008006,O00003665,P000378,U003784,3,"Excellent product, will buy again.",2024-09-07T07:37:16.074997
R00041749,O00019155,P001985,U006651,1,Color was different from images.,2024-03-22T06:46:52.648971
R00038005,O00017431,P000919,U006133,5,Value for money.,2024-04-01T08:02:14.298574
R00000432,O00000192,P000233,U009179,5,Customer service was helpful.,2024-07-05T10:00:53.355928
R00010517,O00004841,P001700,U008789,5,Value for money.,2025-04-08T07:38:46.586406
R00006053,O00002737,P000730,U009369,3,Works perfectly!,2025-08-16T01:22:52.006159
R00002160,O00000996,P001306,U009560,2,Decent product for the price.,2024-06-14T08:22:51.238248
R00022143,O00010228,P000213,U009760,3,"Excellent product, will buy again.",2025-07-12T10:00:19.217653
R00003572,O00001617,P000929,U003529,4,Customer service was helpful.,2025-07-15T16:16:41.326816
R00028919,O00013304,P001551,U008152,3,Customer service was helpful.,2025-09-18T00:08:56.864378
R00006154,O00002786,P000462,U001676,4,Item arrived damaged.,2025-05-17T03:29:57.068292
R00006423,O00002899,P001965,U007572,3,Customer service was helpful.,2024-02-20T16:54:22.654384
R00028306,O00013016,P001093,U004124,4,"Not as expected, quality is poor.",2024-09-29T19:57:57.614642
R00008745,O00004002,P000251,U002461,5,Customer service was helpful.,2024-01-04T01:33:32.812810
R00040033,O00018360,P000320,U000219,2,Item arrived damaged.,2025-11-04T23:46:13.674730
R00014018,O00006452,P001364,U002754,4,Fast shipping and good packaging.,2024-07-31T07:04:22.475766
R00023541,O00010861,P001019,U005806,3,Highly recommend this brand.,2024-12-10T08:59:05.847354
R00028835,O00013265,P000029,U003078,5,Fast shipping and good packaging.,2024-11-11T11:17:12.772054
R00022313,O00010307,P000341,U003615,4,Fast shipping and good packaging.,2025-04-11T06:05:42.695246
R00020831,O00009626,P000682,U001195,4,Fast shipping and good packaging.,2025-07-23T09:16:38.764314
R00014621,O00006737,P001883,U002125,2,"Not as expected, quality is poor.",2025-10-21T06:40:16.071327
R00013495,O00006212,P000087,U007882,3,Value for money.,2025-04-10T02:17:27.925097
R00038038,O00017444,P000564,U006101,3,Customer service was helpful.,2024-07-09T20:50:00.174438
R00040877,O00018742,P000633,U007552,2,Fast shipping and good packaging.,2024-02-20T14:30:31.661079
R00035646,O00016367,P001678,U003032,2,Decent product for the price.,2025-08-14T08:57:00.165339
R00018434,O00008511,P001874,U000496,4,Color was different from images.,2024-08-06T17:33:36.572555
R00018027,O00008336,P001363,U003353,5,Works perfectly!,2024-05-23T13:06:18.309389
R00017718,O00008187,P000180,U006691,2,Works perfectly!,2025-10-06T02:42:35.028374
R00019943,O00009222,P001345,U009333,5,Color was different from images.,2024-07-20T14:35:59.046488
R00033800,O00015523,P001081,U006629,4,Decent product for the price.,2024-09-20T19:20:18.529139
R00004644,O00002114,P000730,U009587,4,Works perfectly!,2024-07-27T05:05:36.957777
R00034599,O00015883,P000457,U004370,2,"Excellent product, will buy again.",2025-03-12T00:44:10.237126
R00030196,O00013873,P001233,U000564,2,Value for money.,2025-07-02T21:33:05.022632
R00015402,O00007103,P000115,U007651,3,Value for money.,2025-05-31T11:29:57.122971
R00042390,O00019466,P000106,U006655,5,"Excellent product, will buy again.",2025-09-17T06:42:14.354059
R00022853,O00010551,P000913,U001458,5,Decent product for the price.,2024-07-16T05:08:14.735063
R00004369,O00002000,P001380,U005385,5,"Excellent product, will buy again.",2025-09-27T00:27:39.602467
R00012869,O00005910,P001234,U006456,5,Works perfectly!,2025-02-23T18:03:47.092832
R00011877,O00005459,P000951,U005692,4,Fast shipping and good packaging.,2025-10-03T21:16:22.562197
R00024156,O00011146,P001379,U006753,4,Decent product for the price.,2024-06-25T21:45:59.413664
R00011885,O00005463,P000930,U003665,3,Item arrived damaged.,2024-10-26T20:16:09.906989
R00033054,O00015178,P001293,U005598,4,Highly recommend this brand.,2025-03-18T11:14:53.649091
R00009542,O00004394,P000402,U005375,4,Customer service was helpful.,2024-05-28T05:48:59.622206
R00015914,O00007346,P000917,U002267,2,Value for money.,2025-08-20T12:52:48.394814
R00040518,O00018571,P001183,U002555,2,Highly recommend this brand.,2025-03-25T07:36:58.931873
R00027337,O00012570,P001112,U007653,5,Customer service was helpful.,2024-03-24T01:43:23.478728
R00018762,O00008669,P001812,U001000,5,Works perfectly!,2025-05-28T10:24:52.131603
R00027189,O00012500,P000943,U005304,2,"Not as expected, quality is poor.",2025-07-01T12:19:29.649092
R00010379,O00004772,P001583,U006358,3,Fast shipping and good packaging.,2024-07-09T21:20:17.598746
R00040414,O00018523,P001241,U003886,1,Value for money.,2024-11-14T22:41:41.303809
R00010491,O00004830,P000564,U002480,1,Item arrived damaged.,2024-08-20T21:57:16.701068
R00007121,O00003228,P000462,U002545,5,Color was different from images.,2025-09-01T16:40:18.062324
R00007849,O00003583,P000866,U007997,5,Works perfectly!,2025-11-03T09:37:03.617875
R00039708,O00018210,P000202,U000160,3,"Not as expected, quality is poor.",2024-09-07T08:59:42.855093
R00014931,O00006875,P000832,U003173,3,Decent product for the price.,2025-03-28T17:39:20.369816
R00025574,O00011795,P000429,U005177,2,Fast shipping and good packaging.,2024-10-30T15:00:25.780298
R00042960,O00019751,P001991,U007242,4,Works perfectly!,2024-04-02T04:39:13.993564
R00036736,O00016857,P000188,U009119,4,Customer service was helpful.,2024-05-29T16:17:54.626581
R00008319,O00003807,P000817,U002594,5,"Not as expected, quality is poor.",2024-09-10T19:36:07.093612
R00021308,O00009850,P001160,U009801,4,Item arrived damaged.,2025-02-02T09:43:03.884876
R00005517,O00002515,P001178,U006891,2,Color was different from images.,2025-06-20T03:38:48.961873
R00015270,O00007036,P001619,U004327,1,"Not as expected, quality is poor.",2025-05-07T12:46:16.090885
R00013145,O00006039,P001587,U000344,3,Value for money.,2024-10-17T07:37:58.597729
R00017886,O00008264,P000631,U005756,3,"Excellent product, will buy again.",2024-05-28T20:53:09.885311
R00013918,O00006404,P000009,U002788,2,"Not as expected, quality is poor.",2024-11-18T14:11:12.165209
R00001538,O00000693,P001467,U004761,5,Item arrived damaged.,2024-10-11T11:33:00.586359
R00003441,O00001558,P000919,U003227,2,"Excellent product, will buy again.",2024-02-19T01:41:26.862062
R00023750,O00010955,P000699,U007645,5,Highly recommend this brand.,2024-11-15T05:05:38.629816
R00017779,O00008213,P000841,U005128,4,Customer service was helpful.,2024-05-03T16:20:10.369117
R00035928,O00016504,P000819,U005492,4,Decent product for the price.,2024-05-24T12:19:50.514306
R00043463,O00019979,P001687,U004912,4,Fast shipping and good packaging.,2025-09-12T11:15:27.964333
R00009932,O00004556,P001061,U002324,2,Item arrived damaged.,2024-02-20T16:55:54.203523
R00032759,O00015036,P000183,U009670,3,"Excellent product, will buy again.",2024-07-04T06:18:13.179965
R00014893,O00006858,P000101,U003239,3,"Excellent product, will buy again.",2024-09-06T00:45:13.663309
R00008591,O00003934,P001725,U009934,5,Highly recommend this brand.,2024-09-06T16:53:25.214188
R00021775,O00010056,P000642,U004726,2,Highly recommend this brand.,2025-08-19T06:19:22.545579
R00010956,O00005042,P001109,U003514,5,"Not as expected, quality is poor.",2025-04-29T14:17:12.288343
R00014076,O00006480,P000397,U008452,5,Color was different from images.,2025-07-20T10:24:35.011742
R00039468,O00018092,P001508,U008965,2,"Excellent product, will buy again.",2025-10-03T21:02:48.910124
R00032508,O00014928,P001128,U007430,4,"Not as expected, quality is poor.",2024-12-25T14:29:08.042634
R00004084,O00001862,P000053,U009584,4,"Excellent product, will buy again.",2024-10-25T18:40:33.476164
R00027814,O00012794,P001260,U006166,5,Decent product for the price.,2024-09-05T11:12:02.872985
R00020828,O00009625,P001147,U009014,3,Fast shipping and good packaging.,2025-05-27T07:49:33.537357
R00026572,O00012239,P000226,U001919,3,"Not as expected, quality is poor.",2025-11-03T04:57:43.370730
R00023336,O00010764,P001386,U008403,3,Highly recommend this brand.,2024-06-03T06:39:51.393111
R00024450,O00011283,P001364,U001242,4,Fast shipping and good packaging.,2025-05-18T04:57:20.952777
R00015788,O00007291,P001124,U008509,2,Item arrived damaged.,2025-01-26T03:56:57.238319
R00008480,O00003878,P000224,U001549,4,Customer service was helpful.,2025-10-05T14:14:08.279216
R00034038,O00015625,P000050,U004404,1,Customer service was helpful.,2024-09-27T06:30:07.762745
R00020988,O00009699,P001626,U002350,4,Color was different from images.,2025-06-06T01:11:59.611918
R00014897,O00006860,P001068,U008275,3,Fast shipping and good packaging.,2025-07-28T09:05:31.551485
R00028162,O00012957,P000969,U009176,4,Value for money.,2025-02-04T18:46:13.880689
R00001006,O00000450,P001541,U000088,4,"Not as expected, quality is poor.",2025-04-21T19:47:17.492522
R00039749,O00018230,P000993,U001337,4,Works perfectly!,2024-02-28T22:35:04.192253
R00003855,O00001747,P001555,U007968,3,Works perfectly!,2025-10-03T22:41:13.982661
R00034539,O00015855,P000303,U009361,5,Fast shipping and good packaging.,2024-02-22T17:48:37.507333
R00030165,O00013859,P001522,U003610,3,Fast shipping and good packaging.,2025-03-07T01:51:58.803831
R00022927,O00010580,P000749,U002118,2,Customer service was helpful.,2025-10-17T16:34:09.892621
R00003701,O00001672,P000175,U001409,4,Highly recommend this brand.,2025-10-18T15:34:28.888259
R00009705,O00004466,P001532,U006096,2,Works perfectly!,2025-03-03T14:47:40.172954
R00003110,O00001414,P000704,U001219,5,Fast shipping and good packaging.,2024-01-31T00:35:14.156528
R00038730,O00017747,P000611,U001202,5,"Not as expected, quality is poor.",2025-10-08T16:47:31.482658
R00008334,O00003814,P000205,U000318,4,Highly recommend this brand.,2024-10-25T20:43:55.889138
R00010746,O00004947,P001077,U007833,5,Works perfectly!,2025-10-17T23:19:19.838279
R00029686,O00013637,P001578,U002476,5,Value for money.,2024-05-30T01:24:15.399611
R00012608,O00005790,P000723,U008951,4,Decent product for the price.,2024-09-08T12:21:52.505161
R00000902,O00000406,P000094,U005631,4,Color was different from images.,2025-09-17T04:34:42.258346
R00033918,O00015573,P001864,U002523,5,"Not as expected, quality is poor.",2024-11-28T02:25:16.759605
R00037008,O00016984,P001711,U005267,5,Value for money.,2025-10-26T07:45:36.430137
R00004438,O00002022,P000788,U000088,2,Value for money.,2025-01-12T20:43:12.181765
R00021320,O00009857,P001117,U001903,4,Item arrived damaged.,2024-09-24T01:36:52.197328
R00026258,O00012095,P000555,U000283,5,"Excellent product, will buy again.",2024-06-21T03:28:07.498300
R00004217,O00001925,P001586,U003418,5,"Excellent product, will buy again.",2025-05-31T17:44:36.115692
R00000750,O00000335,P001547,U007872,5,"Excellent product, will buy again.",2025-07-10T06:31:57.673588
R00041298,O00018947,P000362,U000178,1,Value for money.,2025-01-02T05:51:08.372189
R00034686,O00015921,P001492,U003669,5,Works perfectly!,2025-04-15T18:56:00.462584
R00030340,O00013938,P000326,U001153,3,Customer service was helpful.,2025-04-15T17:22:21.824617
R00008550,O00003911,P000289,U001275,2,Fast shipping and good packaging.,2025-09-18T04:39:47.020475
R00038233,O00017531,P001687,U004733,4,Highly recommend this brand.,2025-09-02T16:51:03.232465
R00037148,O00017052,P001236,U008036,3,Works perfectly!,2025-11-14T06:28:04.435608
R00039253,O00017999,P001605,U005452,4,Decent product for the price.,2024-04-27T00:09:18.732778
R00031178,O00014322,P001239,U000217,2,"Not as expected, quality is poor.",2025-05-30T14:28:43.055385
R00032289,O00014833,P001383,U003957,5,Decent product for the price.,2025-02-03T15:58:58.085059
R00031080,O00014276,P000651,U004457,4,Fast shipping and good packaging.,2025-02-16T05:36:50.084463
R00020372,O00009412,P000582,U006906,4,Works perfectly!,2025-10-12T21:20:18.739723
R00036710,O00016843,P000313,U009592,4,"Excellent product, will buy again.",2025-06-14T16:48:12.983654
R00042168,O00019356,P000394,U004319,4,"Excellent product, will buy again.",2025-10-06T08:52:07.538994
R00038177,O00017507,P000976,U008856,3,Value for money.,2025-01-10T07:47:00.096361
R00011882,O00005461,P000046,U006926,3,Value for money.,2025-06-03T10:07:28.797999
R00003663,O00001656,P001250,U006743,4,Decent product for the price.,2024-03-28T08:40:33.110040
R00036091,O00016574,P001806,U006246,4,Highly recommend this brand.,2025-01-09T21:28:22.959996
R00012126,O00005572,P000696,U001394,2,Item arrived damaged.,2025-06-08T23:42:06.645287
R00039452,O00018085,P001286,U002868,3,"Excellent product, will buy again.",2024-12-17T01:19:10.871510
R00024568,O00011337,P001675,U009007,5,Decent product for the price.,2024-07-12T03:48:15.050676
R00034481,O00015830,P000015,U008727,4,Customer service was helpful.,2025-07-20T03:58:35.113188
R00015573,O00007190,P000338,U002682,3,Highly recommend this brand.,2024-05-15T09:27:41.996480
R00026312,O00012124,P001688,U003708,5,Works perfectly!,2024-01-22T15:33:34.506053
R00020951,O00009686,P000330,U003018,3,Highly recommend this brand.,2025-07-18T03:25:27.312794
R00003440,O00001557,P000417,U009272,5,Decent product for the price.,2025-11-03T18:11:50.795392
R00030893,O00014189,P001657,U003296,3,Item arrived damaged.,2025-04-19T22:56:45.038272
R00038357,O00017583,P000194,U007593,4,Value for money.,2024-01-24T21:15:04.797351
R00029046,O00013364,P001843,U005403,4,Fast shipping and good packaging.,2025-06-01T05:12:07.874631
R00040421,O00018525,P000418,U006229,5,Works perfectly!,2025-04-28T18:19:50.257055
R00007726,O00003523,P001206,U007502,5,"Not as expected, quality is poor.",2025-02-19T15:20:44.977479
R00026434,O00012183,P001612,U002853,5,Decent product for the price.,2024-10-05T05:31:30.896040
R00036974,O00016966,P001164,U001753,3,"Excellent product, will buy again.",2024-08-30T23:52:11.556458
R00003170,O00001438,P001585,U009956,4,Value for money.,2025-03-16T00:49:12.369264
R00043364,O00019932,P001865,U005780,4,Color was different from images.,2024-08-05T09:48:02.872575
R00022705,O00010490,P000261,U002279,5,Item arrived damaged.,2024-08-17T06:10:40.330189
R00036473,O00016750,P001323,U001808,5,Value for money.,2025-01-19T14:35:35.237819
R00005805,O00002633,P000413,U003768,4,"Not as expected, quality is poor.",2024-07-11T23:44:14.295398
R00038281,O00017548,P000512,U009137,4,Item arrived damaged.,2025-02-12T17:00:53.684160
R00002340,O00001076,P000666,U004430,5,Customer service was helpful.,2024-08-11T07:16:27.802346
R00026090,O00012014,P000684,U003090,3,Value for money.,2024-09-03T23:19:14.696188
R00023262,O00010732,P001203,U001022,3,Decent product for the price.,2025-01-14T04:39:44.188570
R00016730,O00007731,P001415,U008499,5,Decent product for the price.,2024-09-30T08:44:29.729426
R00005684,O00002584,P000487,U000692,4,Item arrived damaged.,2025-06-17T16:19:52.824610
R00011764,O00005415,P000587,U005963,4,"Not as expected, quality is poor.",2025-04-05T12:14:06.886313
R00004872,O00002215,P001055,U001300,3,Color was different from images.,2024-02-19T12:34:52.538248
R00025073,O00011572,P001049,U005959,3,Fast shipping and good packaging.,2024-12-13T19:44:52.632123
R00012188,O00005600,P000524,U009104,2,Item arrived damaged.,2025-06-09T20:29:40.359153
R00024771,O00011424,P001827,U004863,3,Item arrived damaged.,2024-12-03T00:21:30.116667
R00006426,O00002900,P001318,U002788,2,Highly recommend this brand.,2024-11-24T01:24:56.853496
R00035255,O00016192,P001164,U004759,3,Highly recommend this brand.,2024-10-02T22:41:08.269624
R00037144,O00017049,P000635,U006308,3,Customer service was helpful.,2025-05-22T03:25:20.026984
R00027517,O00012653,P000291,U003125,4,Value for money.,2025-03-17T22:38:32.484171
R00042125,O00019336,P001181,U006596,3,Highly recommend this brand.,2024-10-11T15:52:59.309763
R00013524,O00006225,P000447,U003865,5,Customer service was helpful.,2024-09-25T18:16:44.018215
R00021000,O00009702,P001872,U007160,5,Color was different from images.,2025-11-07T11:53:58.645402
R00034879,O00016010,P001470,U001814,2,Customer service was helpful.,2024-10-25T00:56:02.466568
R00008456,O00003868,P000168,U001112,4,Fast shipping and good packaging.,2024-06-01T02:06:29.145361
R00007270,O00003305,P001612,U007433,5,Customer service was helpful.,2025-08-28T13:01:41.616684
R00030712,O00014103,P000332,U003731,5,Value for money.,2025-04-01T09:14:29.823913
R00026052,O00011999,P001074,U000892,5,"Excellent product, will buy again.",2024-01-06T08:03:28.881449
R00029883,O00013732,P001831,U002394,4,Works perfectly!,2024-12-21T16:25:46.358593
R00003797,O00001717,P001279,U002575,2,Works perfectly!,2025-01-17T01:29:01.328580
R00035492,O00016301,P001086,U004858,2,"Not as expected, quality is poor.",2024-04-22T03:11:12.857646
R00041902,O00019228,P001154,U009832,4,Works perfectly!,2024-04-17T17:19:11.735298
R00010574,O00004867,P001431,U008127,4,Highly recommend this brand.,2025-09-06T10:35:28.174141
R00027803,O00012790,P000078,U000549,2,"Excellent product, will buy again.",2024-08-26T11:37:03.091341
R00029586,O00013598,P000511,U006456,4,Item arrived damaged.,2025-06-22T17:04:41.614166
R00007995,O00003658,P000359,U000115,3,Works perfectly!,2025-01-23T13:57:50.157210
R00013017,O00005981,P001204,U007325,3,Fast shipping and good packaging.,2024-05-11T12:22:44.137053
R00027581,O00012681,P000036,U004526,4,Fast shipping and good packaging.,2025-04-05T02:55:50.390744
R00028649,O00013180,P000678,U004099,4,"Excellent product, will buy again.",2024-08-05T23:27:09.217994
R00040966,O00018784,P001230,U006851,4,Item arrived damaged.,2024-08-13T18:35:13.441493
R00004156,O00001895,P001943,U004476,3,Fast shipping and good packaging.,2024-10-27T09:45:52.867991
R00003111,O00001414,P001762,U001219,4,Item arrived damaged.,2024-02-06T10:55:51.372081
R00028993,O00013341,P000222,U006085,4,Customer service was helpful.,2025-08-12T23:14:26.613938
R00013478,O00006206,P000443,U004923,3,Item arrived damaged.,2024-03-08T01:52:45.883697
R00026063,O00012002,P000444,U006183,3,Decent product for the price.,2025-07-27T13:14:02.583601
R00006002,O00002717,P000340,U005343,5,"Not as expected, quality is poor.",2025-06-26T04:00:33.165937
R00012063,O00005551,P000434,U000424,5,Works perfectly!,2025-04-09T07:57:27.113643
R00035929,O00016505,P001191,U007276,4,Customer service was helpful.,2025-07-12T00:08:32.503785
R00014254,O00006560,P001968,U008824,2,Decent product for the price.,2025-05-27T20:04:41.836973
R00018885,O00008722,P000649,U004226,5,Decent product for the price.,2025-03-15T21:21:50.390676
R00007560,O00003442,P000936,U001865,3,Value for money.,2024-07-05T17:37:26.849409
R00035708,O00016394,P000021,U005646,2,Color was different from images.,2025-06-14T22:25:24.149068
R00029511,O00013563,P001542,U003506,4,Decent product for the price.,2024-03-28T20:12:17.982486
R00025107,O00011591,P001001,U008233,3,Highly recommend this brand.,2025-06-24T01:30:20.434424
R00009433,O00004333,P001599,U004358,2,Item arrived damaged.,2024-06-14T03:18:10.230575
R00021589,O00009970,P000228,U009822,4,Item arrived damaged.,2024-02-07T08:53:43.581969
R00010931,O00005029,P001546,U006757,2,Fast shipping and good packaging.,2024-05-31T02:11:19.507146
R00038759,O00017763,P001276,U002442,4,Fast shipping and good packaging.,2024-09-09T18:02:17.441292
R00011857,O00005452,P001827,U001193,4,Highly recommend this brand.,2025-08-28T15:15:45.804810
R00032444,O00014901,P000109,U008454,4,Fast shipping and good packaging.,2025-04-01T02:01:11.871203
R00036534,O00016773,P000681,U006853,3,"Not as expected, quality is poor.",2024-12-07T02:31:54.179473
R00037140,O00017046,P001870,U004055,5,Item arrived damaged.,2025-07-26T22:53:15.290585
R00003968,O00001804,P000094,U000759,3,"Excellent product, will buy again.",2025-03-31T17:11:42.383980
R00019992,O00009243,P000758,U004479,3,Value for money.,2024-12-01T00:49:46.660565
R00028282,O00013004,P000053,U001385,5,Customer service was helpful.,2025-05-26T12:21:11.156362
R00024299,O00011212,P001193,U004601,3,"Excellent product, will buy again.",2024-12-22T04:14:54.675676
R00007883,O00003602,P001545,U006557,4,Fast shipping and good packaging.,2024-10-06T06:02:03.952557
R00030932,O00014207,P001201,U005774,4,"Excellent product, will buy again.",2025-08-15T14:48:47.782665
R00035691,O00016386,P000569,U003799,1,"Excellent product, will buy again.",2024-07-22T04:51:39.871015
R00013564,O00006242,P001980,U003903,4,Decent product for the price.,2024-11-07T01:54:36.059409
R00036694,O00016836,P001164,U002946,5,"Not as expected, quality is poor.",2024-01-19T19:12:16.382529
R00019249,O00008899,P001253,U000107,3,"Excellent product, will buy again.",2025-02-20T21:05:20.221023
R00007258,O00003300,P001391,U002278,3,Fast shipping and good packaging.,2025-01-21T10:01:17.164708
R00014567,O00006711,P001638,U002442,2,Customer service was helpful.,2025-07-28T04:31:54.575502
R00041615,O00019092,P001367,U004841,4,"Not as expected, quality is poor.",2024-09-27T20:38:16.516144
R00028698,O00013205,P000756,U000127,3,"Not as expected, quality is poor.",2024-04-13T00:23:17.807314
R00000334,O00000151,P001080,U006960,3,"Not as expected, quality is poor.",2024-03-17T06:21:55.532705
R00038816,O00017791,P000086,U006090,1,Item arrived damaged.,2024-08-12T13:59:41.200996
R00020434,O00009444,P001388,U006104,4,"Excellent product, will buy again.",2025-01-23T23:34:10.961605
R00008034,O00003677,P000015,U002571,3,Highly recommend this brand.,2024-05-02T06:24:37.071309
R00031947,O00014674,P000936,U001294,2,Works perfectly!,2025-06-27T13:35:06.227925
R00033964,O00015592,P001983,U006628,2,Works perfectly!,2024-07-21T02:08:34.087897
R00020174,O00009322,P000051,U001578,5,Customer service was helpful.,2025-03-17T18:36:56.839513
R00033744,O00015498,P001716,U001655,4,Highly recommend this brand.,2024-10-30T03:46:07.748439
R00032906,O00015106,P000983,U003987,2,Decent product for the price.,2025-05-15T11:28:44.210548
R00032645,O00014986,P001853,U000743,3,Color was different from images.,2025-06-15T05:55:31.929348
R00041223,O00018912,P000690,U008434,5,Value for money.,2024-07-15T19:11:34.904418
R00040330,O00018489,P001762,U003223,3,"Not as expected, quality is poor.",2025-09-18T01:58:01.181883
R00026905,O00012373,P001760,U004818,5,Color was different from images.,2025-10-05T00:14:10.716209
R00000467,O00000209,P000359,U001530,4,Fast shipping and good packaging.,2024-01-22T13:28:24.448231
R00038608,O00017695,P001466,U002912,3,Item arrived damaged.,2025-08-07T16:42:35.438121
R00010058,O00004617,P001977,U004061,4,Decent product for the price.,2025-10-09T10:01:10.306623
R00029570,O00013591,P000751,U004985,5,Item arrived damaged.,2025-07-16T16:49:33.243631
R00042035,O00019293,P000258,U009515,4,Item arrived damaged.,2024-01-06T09:08:04.169019
R00036922,O00016940,P000371,U000349,3,Fast shipping and good packaging.,2024-04-07T18:22:12.560310
R00023815,O00010991,P001641,U004839,3,"Excellent product, will buy again.",2025-04-21T10:47:48.799682
R00016371,O00007560,P001488,U000431,3,Works perfectly!,2025-04-23T23:06:43.435336
R00038306,O00017559,P000683,U000341,3,Fast shipping and good packaging.,2024-02-17T13:42:43.148890
R00027791,O00012785,P000164,U008596,3,Item arrived damaged.,2024-09-27T15:46:09.099599
R00035793,O00016437,P000392,U005531,4,Item arrived damaged.,2024-08-17T11:59:07.552914
R00027363,O00012582,P001440,U007987,5,Highly recommend this brand.,2025-06-10T20:49:31.560931
R00040599,O00018614,P000302,U004961,2,Works perfectly!,2025-02-05T10:03:07.187625
R00038918,O00017836,P000260,U002711,4,Works perfectly!,2025-04-01T17:08:29.536195
R00029788,O00013693,P001207,U006444,2,"Excellent product, will buy again.",2025-02-18T05:59:14.740511
R00032333,O00014850,P001637,U007167,3,Decent product for the price.,2024-05-07T05:24:24.020376
R00027835,O00012801,P001641,U007251,5,Value for money.,2024-12-04T02:02:17.745386
R00008791,O00004024,P001269,U000014,3,Fast shipping and good packaging.,2025-09-29T20:48:00.168659
R00032838,O00015072,P001864,U005237,4,Decent product for the price.,2025-01-10T21:26:43.235182
R00042792,O00019665,P000978,U005503,4,Value for money.,2025-03-11T10:56:07.774478
R00040369,O00018503,P000305,U006680,3,Decent product for the price.,2024-04-15T03:31:21.680960
R00027645,O00012713,P000472,U007974,1,Decent product for the price.,2024-02-06T16:38:57.332120
R00012656,O00005811,P000988,U007617,4,Decent product for the price.,2024-03-08T11:53:32.062356
R00035762,O00016422,P001111,U008771,2,"Not as expected, quality is poor.",2024-05-20T13:12:59.564804
R00043258,O00019891,P000860,U009735,2,Color was different from images.,2024-12-02T04:44:54.575688
R00001119,O00000501,P001931,U003846,4,"Not as expected, quality is poor.",2024-06-10T20:21:59.148784
R00009722,O00004471,P000041,U006911,4,Fast shipping and good packaging.,2025-09-19T05:43:37.106214
R00021063,O00009729,P000959,U005041,3,Highly recommend this brand.,2025-08-17T23:11:58.351543
R00035383,O00016252,P001042,U007329,5,"Not as expected, quality is poor.",2025-04-09T10:19:07.580206
R00002074,O00000955,P000353,U004025,4,Customer service was helpful.,2024-09-29T04:55:40.629055
R00017805,O00008231,P000761,U005723,3,Works perfectly!,2025-10-15T16:02:57.167404
R00031240,O00014347,P001719,U002352,3,Decent product for the price.,2024-03-17T02:31:02.854048
R00033242,O00015266,P000038,U002223,5,Decent product for the price.,2025-05-12T07:11:41.710789
R00040253,O00018456,P001850,U009856,4,"Excellent product, will buy again.",2025-10-17T15:36:27.365580
R00011264,O00005184,P001980,U009793,3,Highly recommend this brand.,2024-02-20T10:17:16.193238
R00006969,O00003152,P000664,U006068,3,Fast shipping and good packaging.,2025-09-09T04:19:27.222383
R00036924,O00016941,P000049,U000811,3,Value for money.,2025-04-01T18:47:42.725856
